%time,field.header.seq,field.header.stamp,field.header.frame_id,field.yaw,field.pitch,field.roll
1614992972714946239,279,1614992972714066982,imu,1.41944137406,0.0409105176668,-0.0304210888623
1614992973222220990,280,1614992973221332073,imu,1.41907485492,0.0409279709593,-0.0303163691072
1614992973729541656,281,1614992973728758096,imu,1.41867342919,0.0411025038844,-0.0300371164267
1614992974236217713,282,1614992974235295057,imu,1.41811492383,0.0410501440069,-0.0301941960595
1614992974743059890,283,1614992974742091894,imu,1.41778331127,0.0413119433947,-0.0296007841139
1614992975249652100,284,1614992975248825073,imu,1.41694555323,0.0413119433948,-0.0299498499643
1614992975756520044,285,1614992975755877017,imu,1.4165441275,0.0413992098574,-0.0295309709438
1614992976262578871,286,1614992976261838912,imu,1.41574127605,0.0415388361974,-0.029810223624
1614992976767612543,287,1614992976766987085,imu,1.41502569106,0.0416435559526,-0.0296880505764
1614992977274294142,288,1614992977273380994,imu,1.41424029289,0.0418006355853,-0.029810223624
1614992977778382774,289,1614992977777692079,imu,1.41343744144,0.0418355421704,-0.0297753170391
1614992978284661034,290,1614992978283759117,imu,1.41249496364,0.0418529954628,-0.0298451302091
1614992978790526308,291,1614992978789844036,imu,1.41148267267,0.0418879020478,-0.0298974900866
1614992979297448100,292,1614992979296535968,imu,1.41034820866,0.0418704487553,-0.0298800367941
1614992979802252828,293,1614992979801642894,imu,1.40910902489,0.0418879020479,-0.0299149433792
1614992980309385025,294,1614992980308428049,imu,1.40788729441,0.0418879020478,-0.0297927703315
1614992980816036776,295,1614992980815162897,imu,1.4065084843,0.0419402619254,-0.0298625835016
1614992981322901918,296,1614992981321949958,imu,1.40518203407,0.0419402619255,-0.0297578637465
1614992981829753039,297,1614992981828835964,imu,1.4037159575,0.0419053553403,-0.0298451302091
1614992982336832712,298,1614992982335805892,imu,1.40221497434,0.0418529954629,-0.0298625835017
1614992982843037368,299,1614992982842669963,imu,1.40060927143,0.0418180888778,-0.0299498499642
1614992983350392224,300,1614992983349533081,imu,1.39891630206,0.0417831822928,-0.0300371164268
1614992983857047251,301,1614992983856141090,imu,1.39717097281,0.0417308224152,-0.0300371164269
1614992984363742472,302,1614992984362845897,imu,1.39530347051,0.0417133691227,-0.0301592894744
1614992984870275129,303,1614992984869546890,imu,1.39336615504,0.0416784625376,-0.0301592894744
1614992985376014247,304,1614992985375603914,imu,1.39130666652,0.041591196075,-0.0302640092296
1614992985878241339,305,1614992985877908945,imu,1.38921227142,0.041591196075,-0.0302640092296
1614992986385151758,306,1614992986384272098,imu,1.38704806315,0.04162610266,-0.0303163691071
1614992986891724956,307,1614992986891005039,imu,1.38477913512,0.0415911960751,-0.0303861822773
1614992987398512365,308,1614992987397908926,imu,1.38242294063,0.0415562894899,-0.0304909020323
1614992987905425000,309,1614992987904344081,imu,1.37997947967,0.0415388361975,-0.03061307508
1614992988411493499,310,1614992988410607099,imu,1.37751856543,0.0415562894901,-0.0306828882501
1614992988913339295,311,1614992988912981986,imu,1.37493547814,0.0415039296124,-0.0307177948351
1614992989417186361,312,1614992989416575908,imu,1.37224767109,0.0414166631498,-0.0307701547127
1614992989922946007,313,1614992989922010898,imu,1.36947259758,0.0413992098573,-0.0308050612977
1614992990428422543,314,1614992990427436113,imu,1.36666261748,0.0413992098573,-0.0308225145903
1614992990934151844,315,1614992990933276891,imu,1.36371301104,0.0413119433947,-0.0308399678827
1614992991439812397,316,1614992991438926935,imu,1.36064123156,0.0413119433947,-0.0308574211752
1614992991943801819,317,1614992991943151950,imu,1.3575170922,0.0413119433947,-0.0308574211753
