%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1614787624132320534,1613,0,,42.2080739N,71.0536865W,14.6 m,330470.1805893106,4674920.505102431,19,T
1614787625131751789,1614,0,,42.208072N,71.0536854W,15.0 m,330470.26631446934,4674920.291938863,19,T
1614787626134718000,1615,0,,42.2080703N,71.0536848W,15.2 m,330470.31129838014,4674920.101977669,19,T
1614787627135848219,1616,0,,42.2080681N,71.0536842W,15.4 m,330470.35494476766,4674919.856496497,19,T
1614787628136407830,1617,0,,42.208067N,71.0536841W,15.6 m,330470.36025745235,4674919.7341536665,19,T
1614787629136257422,1618,0,,42.2080655N,71.0536839W,15.9 m,330470.37275537086,4674919.567195977,19,T
1614787630136299987,1619,0,,42.208065N,71.0536837W,15.9 m,330470.3879283457,4674919.511278243,19,T
1614787631134575878,1620,0,,42.2080633N,71.0536832W,16.1 m,330470.4246570148,4674919.321515931,19,T
1614787632140791139,1621,0,,42.2080619N,71.0536828W,16.3 m,330470.4539329477,4674919.165264481,19,T
1614787633138354917,1622,0,,42.2080606N,71.0536825W,16.5 m,330470.47522113397,4674919.020315903,19,T
1614787634139450927,1623,0,,42.2080591N,71.053682W,16.6 m,330470.51248482044,4674918.8527615825,19,T
1614787635140646660,1624,0,,42.2080577N,71.0536819W,16.9 m,330470.51699499495,4674918.697106766,19,T
1614787636137989338,1625,0,,42.2080583N,71.0536822W,16.8 m,330470.4938342662,4674918.764327371,19,T
1614787637138849871,1626,0,,42.2080589N,71.0536821W,16.8 m,330470.5036945527,4674918.830752468,19,T
1614787638134925245,1627,0,,42.2080602N,71.053682W,16.7 m,330470.51542738324,4674918.974905536,19,T
1614787639142285966,1628,0,,42.2080615N,71.0536818W,16.6 m,330470.53541546536,4674919.118859729,19,T
1614787640140536966,1629,0,,42.2080625N,71.0536816W,16.5 m,330470.5546010297,4674919.229501932,19,T
1614787641140348493,1630,0,,42.2080635N,71.0536817W,16.4 m,330470.54902083287,4674919.340740768,19,T
1614787642141345173,1631,0,,42.2080644N,71.0536815W,16.3 m,330470.5679388932,4674919.440278976,19,T
1614787643140436076,1632,0,,42.208065N,71.0536815W,16.1 m,330470.5695439272,4674919.506902951,19,T
1614787644140316434,1633,0,,42.2080653N,71.0536814W,16.0 m,330470.5786016977,4674919.540016062,19,T
1614787645142569151,1634,0,,42.2080659N,71.0536815W,15.9 m,330470.57195147837,4674919.606838913,19,T
1614787646143182348,1635,0,,42.2080662N,71.0536813W,15.8 m,330470.58926450193,4674919.639753147,19,T
1614787647142208386,1636,0,,42.2080665N,71.0536812W,15.8 m,330470.59832227207,4674919.672866259,19,T
1614787648141127525,1637,0,,42.2080689N,71.0536739W,15.7 m,330471.2073758826,4674919.924844179,19,T
1614787649137078084,1638,0,,42.2080735N,71.0536596W,15.7 m,330472.4001822042,4674920.407188807,19,T
1614787650142883127,1639,0,,42.2080763N,71.0536429W,15.8 m,330473.78629938647,4674920.684888751,19,T
1614787651142662882,1640,0,,42.2080794N,71.0536231W,16.0 m,330475.42913174245,4674920.989735944,19,T
1614787652142351926,1641,0,,42.2080855N,71.0535978W,15.9 m,330477.53402760567,4674921.616765595,19,T
1614787653142591750,1642,0,,42.2080916N,71.0535665W,15.7 m,330480.1342380672,4674922.231863909,19,T
1614787654143026401,1643,0,,42.2080995N,71.0535319W,15.2 m,330483.01168600994,4674923.040272632,19,T
1614787655143260283,1644,0,,42.2081082N,71.0534974W,14.7 m,330485.8830178422,4674923.937713337,19,T
1614787656149406361,1645,0,,42.2081117N,71.0534681W,14.1 m,330488.31116719963,4674924.268087921,19,T
1614787657146787093,1646,0,,42.2081166N,71.053444W,13.8 m,330490.31378809386,4674924.7642596625,19,T
1614787658142739774,1647,0,,42.2081217N,71.0534227W,13.6 m,330492.0857967329,4674925.288207801,19,T
1614787659144510149,1648,0,,42.2081268N,71.0534034W,13.5 m,330493.69270017906,4674925.816133376,19,T
1614787660140450392,1649,0,,42.2081304N,71.0533866W,13.4 m,330495.0892102367,4674926.182470578,19,T
1614787661136394871,1650,0,,42.2081318N,71.0533769W,13.3 m,330495.89371352154,4674926.318638282,19,T
1614787662144617059,1651,0,,42.2081313N,71.0533722W,13.5 m,330496.2803726955,4674926.25377249,19,T
1614787663142785304,1652,0,,42.2081321N,71.0533698W,13.5 m,330496.48063829355,4674926.337832132,19,T
1614787664144627698,1653,0,,42.208132N,71.0533689W,13.6 m,330496.5546680331,4674926.324938518,19,T
1614787665142255855,1654,0,,42.2081312N,71.0533686W,13.8 m,330496.5772940449,4674926.235510014,19,T
1614787666141686170,1655,0,,42.2081284N,71.0533673W,14.2 m,330496.6771232039,4674925.922013128,19,T
1614787667137443399,1656,0,,42.2081257N,71.0533661W,14.6 m,330496.76896459656,4674925.619819091,19,T
1614787668142328317,1657,0,,42.2081243N,71.0533658W,14.9 m,330496.7899858251,4674925.463766612,19,T
1614787669144253994,1658,0,,42.2081227N,71.0533652W,15.2 m,330496.8352378625,4674925.284909603,19,T
1614787670143973641,1659,0,,42.208121N,71.0533646W,15.5 m,330496.88022243785,4674925.0949486,19,T
1614787671144263182,1660,0,,42.2081196N,71.0533641W,15.7 m,330496.9177541678,4674924.93849843,19,T
1614787672146128259,1661,0,,42.2081181N,71.0533636W,15.8 m,330496.95501843095,4674924.770944264,19,T
1614787673144129659,1662,0,,42.2081169N,71.053363W,15.9 m,330497.00134033593,4674924.636503241,19,T
1614787674146309739,1663,0,,42.2081165N,71.0533628W,16.1 m,330497.01678097143,4674924.591689564,19,T
1614787675146836172,1664,0,,42.2081164N,71.0533628W,16.2 m,330497.01651350706,4674924.580585571,19,T
1614787676144253029,1665,0,,42.2081165N,71.0533626W,16.3 m,330497.03329146444,4674924.591291873,19,T
1614787677142661586,1666,0,,42.2081168N,71.0533626W,16.5 m,330497.0340938575,4674924.624603861,19,T
1614787678145656696,1667,0,,42.2081166N,71.0533624W,16.6 m,330497.050069424,4674924.601998176,19,T
1614787679147680892,1668,0,,42.2081163N,71.0533628W,16.8 m,330497.0162460426,4674924.569481574,19,T
1614787680147920068,1669,0,,42.2081163N,71.0533633W,17.0 m,330496.97496980976,4674924.570475805,19,T
1614787681150183795,1670,0,,42.2081162N,71.0533637W,17.2 m,330496.9416813591,4674924.5601671925,19,T
1614787682148094713,1671,0,,42.2081162N,71.0533638W,17.4 m,330496.9334261124,4674924.560366038,19,T
1614787683149156971,1672,0,,42.2081164N,71.0533639W,17.6 m,330496.92570579494,4674924.582772877,19,T
1614787684150321006,1673,0,,42.2081164N,71.0533639W,17.7 m,330496.92570579494,4674924.582772877,19,T
1614787685150994833,1674,0,,42.2081159N,71.0533636W,17.9 m,330496.9491342121,4674924.526656359,19,T
1614787686152504920,1675,0,,42.2081155N,71.0533634W,18.0 m,330496.96457484755,4674924.481842685,19,T
1614787687151360459,1676,0,,42.2081148N,71.0533632W,18.1 m,330496.97921308986,4674924.403717024,19,T
1614787688150307301,1677,0,,42.208114N,71.0533629W,18.1 m,330497.00183911505,4674924.314288518,19,T
1614787689149112450,1678,0,,42.2081133N,71.0533624W,18.1 m,330497.0412431013,4674924.235566321,19,T
1614787690151510273,1679,0,,42.2081126N,71.053362W,18.2 m,330497.07239184144,4674924.157042969,19,T
1614787691152650511,1680,0,,42.208112N,71.0533614W,18.3 m,330497.1203185386,4674924.089225917,19,T
1614787692154928721,1681,0,,42.2081113N,71.0533608W,18.4 m,330497.16797777265,4674924.010304874,19,T
1614787693157048507,1682,0,,42.2081107N,71.0533604W,18.6 m,330497.1993939773,4674923.942885516,19,T
1614787694151669956,1683,0,,42.2081101N,71.05336W,18.7 m,330497.2308101846,4674923.87546616,19,T
1614787695153401016,1684,0,,42.2081098N,71.0533596W,18.8 m,330497.2630287823,4674923.84135879,19,T
1614787696152892441,1685,0,,42.2081094N,71.0533593W,18.9 m,330497.28672467114,4674923.796346271,19,T
1614787697155960240,1686,0,,42.208109N,71.053359W,19.0 m,330497.3104205581,4674923.751333751,19,T
1614787698153323853,1687,0,,42.2081082N,71.0533585W,19.1 m,330497.3495570854,4674923.661507558,19,T
1614787699154807649,1688,0,,42.2081078N,71.0533583W,19.3 m,330497.3649977256,4674923.616693884,19,T
1614787700152899689,1689,0,,42.2081071N,71.053358W,19.5 m,330497.38789122266,4674923.538369379,19,T
1614787701154594493,1690,0,,42.2081058N,71.0533552W,19.4 m,330497.615561143,4674923.388449766,19,T
1614787702159445924,1691,0,,42.2081044N,71.0533535W,19.4 m,330497.7521558763,4674923.22961346,19,T
1614787703162381863,1692,0,,42.208103N,71.0533528W,19.5 m,330497.80619813304,4674923.072765606,19,T
1614787704159034420,1693,0,,42.2081017N,71.0533523W,19.5 m,330497.84399735834,4674922.927419438,19,T
1614787705158759568,1694,0,,42.2081012N,71.0533524W,19.5 m,330497.834404793,4674922.872098304,19,T
1614787706159102723,1695,0,,42.2081008N,71.0533526W,19.4 m,330497.8168244461,4674922.8280800115,19,T
1614787707156574066,1696,0,,42.2081006N,71.0533532W,19.3 m,330497.76675802434,4674922.80706509,19,T
1614787708158207213,1697,0,,42.2081004N,71.0533538W,19.2 m,330497.7166916064,4674922.786050169,19,T
1614787709160537237,1698,0,,42.2081005N,71.0533546W,19.2 m,330497.6509170784,4674922.798744925,19,T
1614787710160746000,1699,0,,42.2081005N,71.0533551W,19.1 m,330497.6096408353,4674922.799739151,19,T
1614787711160804074,1700,0,,42.2081002N,71.0533552W,19.1 m,330497.60058319673,4674922.766626009,19,T
1614787712159615715,1701,0,,42.2081016N,71.0533488W,19.1 m,330498.1326635964,4674922.909355877,19,T
1614787713160661218,1702,0,,42.2081052N,71.053334W,19.1 m,330499.3640689761,4674923.279670827,19,T
1614787714160051387,1703,0,,42.2081108N,71.0533121W,19.0 m,330501.18694596225,4674923.857948166,19,T
1614787715162742580,1704,0,,42.2081166N,71.0532873W,18.9 m,330503.2497596857,4674924.452667637,19,T
1614787716162797618,1705,0,,42.2081242N,71.0532599W,18.9 m,330505.53202354803,4674925.242089884,19,T
1614787717159144201,1706,0,,42.2081337N,71.0532277W,18.6 m,330508.2156200981,4674926.232944785,19,T
1614787718158343256,1707,0,,42.2081441N,71.0531902W,18.6 m,330511.3391507142,4674927.313198687,19,T
1614787719162689444,1708,0,,42.2081552N,71.0531518W,18.4 m,330514.53884954867,4674928.469392486,19,T
1614787720161077996,1709,0,,42.2081654N,71.0531153W,18.1 m,330517.5792908165,4674929.529429369,19,T
1614787721165562723,1710,0,,42.2081765N,71.0530828W,17.9 m,330520.2919284096,4674930.697356244,19,T
1614787722164905783,1711,0,,42.2081891N,71.0530512W,17.4 m,330522.93427929084,4674932.0336334165,19,T
1614787723164355913,1712,0,,42.2082014N,71.0530204W,17.1 m,330525.5097849923,4674933.3381900685,19,T
1614787724162976994,1713,0,,42.2082115N,71.0529907W,16.4 m,330527.98859897617,4674934.400646645,19,T
1614787725162825578,1714,0,,42.2082177N,71.0529643W,15.5 m,330530.18456038984,4674935.036608883,19,T
1614787726161904120,1715,0,,42.2082253N,71.0529395W,15.1 m,330532.2521813924,4674935.831208613,19,T
1614787727164099796,1716,0,,42.2082332N,71.0529164W,14.9 m,330534.1802651922,4674936.66250057,19,T
1614787728167243950,1717,0,,42.2082403N,71.0528944W,14.8 m,330536.0154017501,4674937.407147883,19,T
1614787729159585062,1718,0,,42.2082475N,71.0528759W,14.8 m,330537.5618722754,4674938.169857614,19,T
1614787730165000179,1719,0,,42.2082521N,71.0528633W,14.8 m,330538.61433157464,4674938.655592834,19,T
1614787731165728022,1720,0,,42.2082565N,71.0528549W,14.8 m,330539.3195363449,4674939.127469673,19,T
1614787732165264628,1721,0,,42.2082587N,71.0528489W,14.8 m,330539.8207327935,4674939.359829783,19,T
1614787733163523572,1722,0,,42.2082607N,71.0528452W,14.7 m,330540.1315241811,4674939.574554241,19,T
1614787734165445954,1723,0,,42.2082619N,71.0528434W,14.6 m,330540.2833270467,4674939.704223863,19,T
1614787735169356526,1724,0,,42.2082629N,71.0528425W,14.6 m,330540.3602980677,4674939.81347466,19,T
1614787736164445493,1725,0,,42.2082642N,71.0528416W,14.6 m,330540.43807127594,4674939.956037442,19,T
1614787737166898148,1726,0,,42.2082651N,71.052841W,14.7 m,330540.4900092142,4674940.054780628,19,T
1614787738163546041,1727,0,,42.2082658N,71.0528403W,14.8 m,330540.54966758384,4674940.131117031,19,T
1614787739167210539,1728,0,,42.2082665N,71.0528396W,14.8 m,330540.60932595015,4674940.207453431,19,T
1614787740162600300,1729,0,,42.2082669N,71.0528389W,14.8 m,330540.66818212665,4674940.250477846,19,T
1614787741167943062,1730,0,,42.2082674N,71.0528383W,14.9 m,330540.7190504727,4674940.304805054,19,T
1614787742165445159,1731,0,,42.2082676N,71.0528378W,14.9 m,330540.7608613991,4674940.326019067,19,T
1614787743166789689,1732,0,,42.2082678N,71.0528373W,14.8 m,330540.8026723253,4674940.347233083,19,T
1614787744167391531,1733,0,,42.2082679N,71.0528368W,14.8 m,330540.84421585675,4674940.357343105,19,T
1614787745167452022,1734,0,,42.208268N,71.0528364W,14.7 m,330540.87750416144,4674940.367651919,19,T
1614787746170850682,1735,0,,42.2082681N,71.052836W,14.7 m,330540.91079246404,4674940.377960735,19,T
1614787747164647029,1736,0,,42.2082682N,71.0528358W,14.6 m,330540.9275703135,4674940.388667141,19,T
1614787748169971010,1737,0,,42.2082684N,71.0528358W,14.7 m,330540.92810510646,4674940.410875131,19,T
1614787749168829173,1738,0,,42.2082689N,71.0528359W,14.7 m,330540.92118686234,4674940.466593904,19,T
1614787750170015959,1739,0,,42.2082694N,71.0528358W,14.6 m,330540.93077907106,4674940.5219150875,19,T
1614787751170439860,1740,0,,42.2082697N,71.0528359W,14.5 m,330540.9233260342,4674940.55542587,19,T
1614787752172327371,1741,0,,42.20827N,71.0528356W,14.4 m,330540.94889390236,4674940.588141472,19,T
1614787753171285995,1742,0,,42.2082704N,71.0528352W,14.3 m,330540.982984393,4674940.631762273,19,T
1614787754170526673,1743,0,,42.2082711N,71.0528348W,14.1 m,330541.0178770722,4674940.708695064,19,T
1614787755169956038,1744,0,,42.2082717N,71.0528347W,13.9 m,330541.02773667633,4674940.775120242,19,T
1614787756172267710,1745,0,,42.2082723N,71.0528347W,13.9 m,330541.0293410544,4674940.841744215,19,T
1614787757173411346,1746,0,,42.2082724N,71.0528353W,14.0 m,330540.980077095,4674940.854040979,19,T
1614787758167575410,1747,0,,42.2082724N,71.0528356W,14.2 m,330540.9553114171,4674940.854637364,19,T
1614787759173794993,1748,0,,42.2082723N,71.0528359W,14.3 m,330540.9302783428,4674940.844129754,19,T
1614787760172988655,1749,0,,42.2082721N,71.0528362W,14.4 m,330540.9049778698,4674940.8225181475,19,T
1614787761171715198,1750,0,,42.208272N,71.0528365W,14.6 m,330540.8799447952,4674940.812010537,19,T
1614787762174447486,1751,0,,42.2082721N,71.0528367W,14.6 m,330540.86370173993,4674940.823512123,19,T
1614787763174785934,1752,0,,42.2082721N,71.052837W,14.7 m,330540.83893606195,4674940.824108508,19,T
1614787764173344403,1753,0,,42.2082723N,71.0528373W,14.9 m,330540.81470517523,4674940.846912884,19,T
1614787765173384296,1754,0,,42.2082723N,71.0528374W,15.1 m,330540.8064499493,4674940.847111679,19,T
1614787766177650149,1755,0,,42.2082721N,71.0528376W,15.2 m,330540.7894047039,4674940.825301279,19,T
1614787767182080644,1756,0,,42.2082722N,71.052838W,15.3 m,330540.7566511967,4674940.837200456,19,T
1614787768178789594,1757,0,,42.2082722N,71.0528383W,15.4 m,330540.73188551876,4674940.837796842,19,T
1614787769175516051,1758,0,,42.2082723N,71.0528389W,15.6 m,330540.68262155773,4674940.850093607,19,T
1614787770177144955,1759,0,,42.2082723N,71.0528394W,15.7 m,330540.6413454258,4674940.851087583,19,T
1614787771179111275,1760,0,,42.2082726N,71.0528399W,15.9 m,330540.60087148705,4674940.885393548,19,T
1614787772178632103,1761,0,,42.2082727N,71.0528404W,16.0 m,330540.5598627544,4674940.897491521,19,T
1614787773178965607,1762,0,,42.2082729N,71.0528411W,16.1 m,330540.5026109675,4674940.921091081,19,T
1614787774180209861,1763,0,,42.2082732N,71.0528417W,16.3 m,330540.4538817997,4674940.95559584,19,T
1614787775179380429,1764,0,,42.2082735N,71.052842W,16.5 m,330540.4299183141,4674940.9895042125,19,T
1614787776176419140,1765,0,,42.2082736N,71.0528422W,16.6 m,330540.4136752598,4674941.0010057995,19,T
1614787777181502867,1766,0,,42.2082734N,71.0528421W,16.6 m,330540.42139569094,4674940.978599011,19,T
1614787778181888609,1767,0,,42.2082732N,71.0528418W,16.6 m,330540.44562657387,4674940.955794635,19,T
1614787779181814409,1768,0,,42.2082731N,71.0528414W,16.5 m,330540.47838008427,4674940.943895457,19,T
1614787780182244803,1769,0,,42.2082728N,71.0528411W,16.3 m,330540.50234357035,4674940.909987085,19,T
1614787781181976915,1770,0,,42.2082727N,71.0528409W,16.2 m,330540.51858662284,4674940.8984854985,19,T
1614787782180619267,1771,0,,42.2082729N,71.0528407W,15.9 m,330540.53563187097,4674940.920295898,19,T
1614787783181999866,1772,0,,42.2082731N,71.0528405W,15.7 m,330540.55267711694,4674940.942106298,19,T
1614787784183237985,1773,0,,42.2082738N,71.0528405W,15.6 m,330540.5545488967,4674941.019834268,19,T
1614787785184722234,1774,0,,42.2082744N,71.0528406W,15.4 m,330540.5478980536,4674941.086657035,19,T
1614787786181505378,1775,0,,42.208275N,71.0528408W,15.3 m,330540.5329919851,4674941.1536786,19,T
1614787787178657529,1776,0,,42.2082755N,71.052841W,15.2 m,330540.51781851763,4674941.209596169,19,T
1614787788181772326,1777,0,,42.208276N,71.0528412W,15.2 m,330540.5026450525,4674941.265513738,19,T
1614787789184347429,1778,0,,42.2082761N,71.0528404W,15.0 m,330540.56895425566,4674941.27502737,19,T
1614787790188517375,1779,0,,42.2082758N,71.0528401W,15.0 m,330540.5929177408,4674941.241118996,19,T
1614787791186046837,1780,0,,42.2082757N,71.0528398W,14.9 m,330540.6174160203,4674941.229418616,19,T
1614787792184861458,1781,0,,42.2082754N,71.0528393W,14.7 m,330540.6578899571,4674941.195112652,19,T
1614787793186597293,1782,0,,42.2082755N,71.0528389W,14.6 m,330540.6911782583,4674941.205421466,19,T
1614787794186974817,1783,0,,42.2082759N,71.0528383W,14.5 m,330540.74177920097,4674941.248644677,19,T
1614787795187759133,1784,0,,42.2082763N,71.052838W,14.4 m,330540.76761446457,4674941.292464275,19,T
1614787796187104914,1785,0,,42.2082769N,71.0528375W,14.4 m,330540.8104949721,4674941.35809427,19,T
1614787797187517382,1786,0,,42.2082775N,71.0528364W,14.4 m,330540.9029068348,4674941.4225314995,19,T
1614787798183796855,1787,0,,42.2082812N,71.0528299W,14.2 m,330541.4493901312,4674941.820457678,19,T
1614787799187905998,1788,0,,42.2082877N,71.052813W,14.1 m,330542.86190373264,4674942.508621278,19,T
1614787800187625823,1789,0,,42.2082945N,71.0527899W,14.2 m,330544.7870430618,4674943.217772107,19,T
1614787801190590738,1790,0,,42.2083015N,71.0527637W,14.3 m,330546.9686286483,4674943.942969009,19,T
1614787802189426036,1791,0,,42.2083071N,71.0527379W,14.4 m,330549.1134494961,4674944.51350578,19,T
1614787803192985439,1792,0,,42.2083107N,71.052716W,14.5 m,330550.9309687312,4674944.86971583,19,T
1614787804192867404,1793,0,,42.2083109N,71.0526967W,14.5 m,330552.52476115525,4674944.853558809,19,T
1614787805187139507,1794,0,,42.2083078N,71.05268W,14.4 m,330553.895094402,4674944.476138571,19,T
1614787806193798423,1795,0,,42.2083018N,71.0526626W,14.3 m,330555.31546048453,4674943.775311287,19,T
1614787807190403399,1796,0,,42.2082922N,71.0526463W,14.4 m,330556.6353940009,4674942.676927002,19,T
1614787808188532588,1797,0,,42.2082838N,71.0526346W,14.1 m,330557.5787960365,4674941.720934586,19,T
1614787809187256093,1798,0,,42.2082822N,71.0526321W,14.2 m,330557.78089873004,4674941.538301275,19,T
1614787810189545503,1799,0,,42.208283N,71.0526325W,14.1 m,330557.750016792,4674941.62792834,19,T
1614787811191567998,1800,0,,42.2082836N,71.0526326W,14.1 m,330557.7433657877,4674941.694751087,19,T
1614787812191949405,1801,0,,42.2082845N,71.0526331W,14.0 m,330557.7044959926,4674941.795680923,19,T
1614787813190684775,1802,0,,42.2082848N,71.0526331W,13.9 m,330557.705298103,4674941.82899291,19,T
1614787814189785235,1803,0,,42.2082859N,71.0526338W,13.7 m,330557.6504526057,4674941.952528287,19,T
1614787815190665972,1804,0,,42.2082865N,71.0526341W,13.5 m,330557.627291155,4674942.019748587,19,T
1614787816189736583,1805,0,,42.2082866N,71.052634W,13.5 m,330557.6358137493,4674942.0306538055,19,T
1614787817193539720,1806,0,,42.2082867N,71.0526337W,13.8 m,330557.66084679146,4674942.041161478,19,T
1614787818193003983,1807,0,,42.2082874N,71.0526339W,13.7 m,330557.64620793506,4674942.119286994,19,T
1614787819193785387,1808,0,,42.2082882N,71.0526343W,13.5 m,330557.6153260018,4674942.20891406,19,T
1614787820192288272,1809,0,,42.2082891N,71.0526352W,13.2 m,330557.5434353194,4674942.310639,19,T
1614787821193550751,1810,0,,42.2082894N,71.0526355W,13.2 m,330557.5194717597,4674942.344547312,19,T
1614787822198275680,1811,0,,42.2082895N,71.0526355W,13.0 m,330557.51973913016,4674942.355651307,19,T
1614787823197354410,1812,0,,42.2082895N,71.0526355W,13.0 m,330557.51973913016,4674942.355651307,19,T
1614787824196058617,1813,0,,42.2082895N,71.0526354W,13.0 m,330557.5279943538,4674942.355452532,19,T
1614787825192908454,1814,0,,42.2082875N,71.0526324W,12.9 m,330557.77030366554,4674942.127409359,19,T
1614787826196762906,1815,0,,42.2082815N,71.0526283W,12.9 m,330558.09272568347,4674941.453019856,19,T
1614787827194875831,1816,0,,42.2082685N,71.0526209W,12.9 m,330558.6688544187,4674939.994791137,19,T
1614787828192937208,1817,0,,42.2082515N,71.0526119W,12.9 m,330559.36637237633,4674938.089222285,19,T
1614787829198733075,1818,0,,42.2082331N,71.0526023W,12.9 m,330560.10967901256,4674936.027004951,19,T
1614787830197327247,1819,0,,42.2082104N,71.0525906W,12.8 m,330561.0148493704,4674933.4831417175,19,T
1614787831201823625,1820,0,,42.2081835N,71.052577W,12.6 m,330562.0656407353,4674930.469134202,19,T
1614787832200145897,1821,0,,42.2081521N,71.0525618W,12.6 m,330563.2364857409,4674926.952266805,19,T
1614787833198883968,1822,0,,42.2081171N,71.052546W,12.5 m,330564.44723863027,4674923.034463228,19,T
1614787834200739170,1823,0,,42.2080801N,71.0525293W,12.6 m,330565.7269431709,4674918.892791135,19,T
1614787835202117536,1824,0,,42.2080434N,71.0525111W,12.1 m,330567.1312802906,4674914.7814498795,19,T
1614787836206374659,1825,0,,42.2080038N,71.0524903W,12.7 m,330568.74250284396,4674910.342925327,19,T
1614787837200259902,1826,0,,42.2079655N,71.0524684W,12.5 m,330570.4480110605,4674906.046566815,19,T
1614787838196867918,1827,0,,42.2079254N,71.0524446W,13.2 m,330572.30555950024,4674901.546560515,19,T
1614787839201306729,1828,0,,42.2078852N,71.05242W,13.7 m,330574.22888538067,4674897.033860775,19,T
1614787840204728485,1829,0,,42.2078462N,71.0523955W,13.8 m,330576.1471666816,4674892.654608351,19,T
1614787841203098564,1830,0,,42.2078084N,71.0523734W,13.3 m,330577.87053167616,4674888.413374472,19,T
1614787842198962173,1831,0,,42.2077668N,71.0523597W,12.6 m,330578.8902958451,4674883.766884154,19,T
1614787843200034547,1832,0,,42.2077227N,71.0523505W,12.1 m,330579.5318899546,4674878.851737828,19,T
1614787844200651797,1833,0,,42.2076868N,71.0523151W,11.5 m,330582.3582953774,4674874.795047864,19,T
1614787845199765730,1834,0,,42.2076678N,71.0522583W,7.9 m,330586.99651658535,4674872.572403889,19,T
1614787846201852926,1835,0,,42.2076325N,71.0522135W,8.7 m,330590.6005318939,4674868.5636600675,19,T
1614787847206866113,1836,0,,42.2075839N,71.0521902W,11.3 m,330592.39410683804,4674863.12081417,19,T
1614787848203514762,1837,0,,42.2075364N,71.0521684W,12.9 m,330594.0667953911,4674857.803093734,19,T
1614787849205489847,1838,0,,42.2074878N,71.0521514W,15.0 m,330595.34029068134,4674852.372768817,19,T
1614787850222260767,1839,0,,42.2074426N,71.0521354W,15.0 m,330596.5403231336,4674847.321967282,19,T
1614787851199475219,1840,0,,42.20739N,71.0521184W,16.8 m,330597.80313089234,4674841.447483262,19,T
1614787852204903777,1841,0,,42.2073391N,71.0520997W,17.6 m,330599.2108260625,4674835.7583891805,19,T
1614787853200900170,1842,0,,42.2072901N,71.0520795W,18.2 m,330600.7474327183,4674830.277290553,19,T
1614787854196620682,1843,0,,42.2072447N,71.0520618W,17.9 m,330602.08728052303,4674825.200904113,19,T
1614787855204559528,1844,0,,42.2072009N,71.0520448W,17.9 m,330603.3736195749,4674820.303572936,19,T
1614787856197859351,1845,0,,42.2071597N,71.0520286W,17.9 m,330604.6008671186,4674815.696535631,19,T
1614787857203328496,1846,0,,42.2071206N,71.0520121W,17.9 m,330605.85849556257,4674811.322086329,19,T
1614787858201438800,1847,0,,42.2070814N,71.051993W,18.0 m,330607.3304983912,4674806.931366808,19,T
1614787859205331779,1848,0,,42.2070405N,71.0519707W,18.6 m,330609.062131889,4674802.34552106,19,T
1614787860203470454,1849,0,,42.2070006N,71.0519471W,18.4 m,330610.90376068256,4674797.868132562,19,T
1614787861205324176,1850,0,,42.2069591N,71.0519238W,18.1 m,330612.7163494894,4674793.213676876,19,T
1614787862205187250,1851,0,,42.2069151N,71.0519018W,18.2 m,330614.41493898083,4674788.2842050865,19,T
1614787863204324201,1852,0,,42.2068718N,71.0518809W,18.3 m,330616.0245924575,4674783.434647478,19,T
1614787864204008386,1853,0,,42.2068294N,71.0518625W,18.3 m,330617.4302684008,4674778.689993755,19,T
1614787865204635862,1854,0,,42.2067908N,71.0518455W,17.6 m,330618.7305264656,4674774.370073884,19,T
1614787866209361900,1855,0,,42.2067533N,71.0518293W,17.1 m,330619.9676827593,4674770.173887812,19,T
1614787867202482121,1856,0,,42.206717N,71.0518131W,16.8 m,330621.2080477694,4674766.1109499335,19,T
1614787868203608481,1857,0,,42.2066828N,71.0517953W,16.4 m,330622.5861136111,4674762.278017085,19,T
1614787869206794717,1858,0,,42.206646N,71.0517743W,16.2 m,330624.2214066047,4674758.150022664,19,T
1614787870204922537,1859,0,,42.206605N,71.0517558W,16.0 m,330625.6390912456,4674753.560628261,19,T
1614787871208088173,1860,0,,42.2065612N,71.0517443W,15.6 m,330626.4714136991,4674748.674230594,19,T
1614787872205849746,1861,0,,42.2065157N,71.051732W,15.6 m,330627.36523805966,4674743.597475737,19,T
1614787873208974453,1862,0,,42.2064723N,71.0517167W,15.4 m,330628.51233986905,4674738.747944335,19,T
1614787874202086404,1863,0,,42.20643N,71.0516985W,15.3 m,330629.9017916416,4674734.014795286,19,T
1614787875206367918,1864,0,,42.2063884N,71.0516812W,15.2 m,330631.21881692414,4674729.361162674,19,T
1614787876203221811,1865,0,,42.2063473N,71.0516642W,15.6 m,330632.51241391513,4674724.763646388,19,T
1614787877203932911,1866,0,,42.2063074N,71.0516464W,16.1 m,330633.8752634381,4674720.297788892,19,T
1614787878206517743,1867,0,,42.2062719N,71.0516289W,15.9 m,330635.2251065003,4674716.321103391,19,T
1614787879204784103,1868,0,,42.2062408N,71.051612W,16.1 m,330636.53717626195,4674712.83418588,19,T
1614787880212917636,1869,0,,42.2062129N,71.0515928W,16.2 m,330638.04767497216,4674709.698026909,19,T
1614787881209373333,1870,0,,42.2061878N,71.0515741W,16.0 m,330639.5243798229,4674706.873773422,19,T
